"Customer_ID","Year_Birth","Education_Level","Marital_Status","Annual_Income","Kidhome","Teenhome","Dt_Customer","Last_Interaction","Feedback_Complaint","Spend_Wine","Spend_OrganicFood","Spend_Meat","Spend_WellnessProducts","Spend_Treats","Spend_LuxuryGoods","Purchases_Online","Purchases_Catalog","Purchases_Store","Visits_OnlineLastMonth","Promo_Purchases","Accepted_Offer1","Accepted_Offer2","Accepted_Offer3","Accepted_Offer4","Accepted_Offer5","Response_Latest","Age","Total_Spending","Avg_Spend_Per_Purchase","Online_Preference","Promo_Response_Rate","Factor 1","Factor 2","Factor 3","Factor 4","Factor 5"
3790,1956,"Graduation","Together",34633,2,1,"23/01/2014",31,0,8,1,5,0,0,1,1,0,2,6,1,0,0,0,0,0,0,69,15,5,0.333333333333333,0.333333333333333,-0.933775762712705,-1.13706559791131,-1.36894440983172,-0.219730783379696,-0.376680673107102
9952,1947,"Master","Together",78093,0,0,"11/12/2013",53,0,368,32,556,13,43,10,4,7,5,1,1,0,0,0,0,0,0,78,1022,63.875,0.25,0.0625,0.758070794759381,1.4874541865402,0.0932659163030072,-1.10582959780418,-0.675195660180374
3503,1950,"Graduation","Divorced",82460,0,0,"02/12/2013",78,0,255,47,556,52,32,15,5,3,6,1,1,0,0,0,0,0,0,75,957,68.3571428571429,0.357142857142857,0.0714285714285714,1.03130868683909,0.34024434984451,0.313044906502301,-1.01687482203972,0.149630707418692
5223,1966,"Master","Together",45903,0,1,"23/04/2014",80,0,33,8,10,2,10,3,2,1,3,4,2,0,0,0,0,0,0,59,66,11,0.333333333333333,0.333333333333333,-0.651284008228458,-0.752892858094092,-0.953160198832038,0.15262450358124,-0.253071909986654
4608,1987,"Graduation","Divorced",81361,0,0,"25/02/2014",18,0,163,23,424,27,65,76,3,10,13,1,1,0,0,0,0,0,1,38,778,29.9230769230769,0.115384615384615,0.0384615384615385,1.15440396935238,1.80659567085986,1.05383408285551,-1.18063586488928,-1.93870972752448
1626,1973,"PhD","Divorced",35860,1,1,"19/05/2014",37,0,15,0,8,4,2,20,1,1,2,5,2,1,0,0,0,0,1,52,49,12.25,0.25,0.5,-0.821205185603909,-0.899812631809489,-1.43714177984876,0.610689211111893,-0.800071058307683
4764,1952,"Master","Together",40442,1,1,"19/08/2012",52,0,45,12,52,25,22,13,3,1,4,7,4,0,0,0,0,0,1,73,169,21.125,0.375,0.5,-0.372186690669709,-0.795746617910438,-0.816745351821606,1.46487962339428,0.251214920898714
2471,1965,"Graduation","Married",61482,0,0,"27/06/2014",39,0,48,58,68,16,66,43,3,2,6,2,1,0,0,0,0,0,0,60,299,27.1818181818182,0.272727272727273,0.0909090909090909,0.708030502628777,-0.345643387467131,0.059388932290114,-0.952812253287308,-0.610540453386734
5892,1980,"Graduation","Married",34968,1,0,"10/04/2013",11,0,158,6,45,8,2,2,3,2,5,7,7,0,0,0,0,0,0,45,221,22.1,0.3,0.7,-0.772597563342976,-0.409687977681659,-0.466738900581175,2.41180398247108,-0.125881805062728
2612,1987,"Graduation","Married",75794,0,0,"24/12/2013",33,0,754,81,556,63,32,48,7,5,12,3,1,0,0,0,1,0,0,38,1534,63.9166666666667,0.291666666666667,0.0416666666666667,1.48857226892266,1.15631713386544,1.75267079351441,-1.05078510689157,-0.0137267423822236
4971,1962,"PhD","Together",31497,0,1,"06/12/2012",22,0,108,1,28,13,1,4,3,1,4,8,2,0,0,0,0,0,0,63,155,19.375,0.375,0.25,-0.841085082195634,-0.602840107992373,-0.568320597708341,-0.00854786508351763,0.234118365811367
5185,1955,"Graduation","Married",74268,0,0,"14/02/2013",83,0,199,66,315,97,81,41,4,3,5,2,1,0,0,0,0,0,0,70,799,66.5833333333333,0.333333333333333,0.0833333333333333,1.75476619134499,0.0435111224819016,-0.0309006853695849,-0.980080404363179,-0.133807954439718
10069,1988,"Basic","Together",13724,1,0,"31/08/2012",43,0,2,7,5,2,15,27,2,0,2,9,1,1,0,0,0,0,0,37,58,14.5,0.5,0.25,-0.726032007452776,-1.11043172764297,-1.33596137376832,-0.370983508070746,0.697738030637704
2262,1965,"Master","Together",45143,0,1,"26/08/2013",74,0,202,5,74,11,5,14,6,1,5,7,3,0,0,0,0,0,0,60,311,25.9166666666667,0.5,0.25,-0.677870198335589,-0.314058081997959,0.0570025715956951,0.447156379701216,1.49009735815014
1131,1967,"PhD","Single",52569,0,1,"05/04/2014",54,0,85,0,3,0,0,7,2,0,4,3,1,0,0,0,0,0,0,58,95,15.8333333333333,0.333333333333333,0.166666666666667,-0.818062815940292,-0.894258727545081,-0.56533092056934,-0.717806048194189,-0.317160156068529
1041,1973,"PhD","Single",48432,0,1,"18/10/2012",3,0,322,3,50,4,3,42,7,1,6,8,5,0,0,0,0,0,1,52,424,30.2857142857143,0.5,0.357142857142857,-0.807800439909201,-0.203516756671404,0.434818153786635,1.55831113693341,1.76595536644009
24,1960,"Master","Together",17144,1,1,"15/02/2014",96,0,18,2,19,0,2,6,3,0,4,7,5,0,0,0,0,0,0,65,47,6.71428571428571,0.428571428571429,0.714285714285714,-0.901783435245269,-1.08857199143472,-0.890404873727072,2.07553101158545,0.587738887123127
3409,1984,"Graduation","Single",36108,1,0,"15/10/2013",68,0,141,8,129,3,11,47,7,1,4,9,3,1,0,0,0,0,0,41,339,28.25,0.583333333333333,0.25,-0.603284541642444,-0.195112209487021,0.0865253180809593,0.477993930968518,1.80236081220028
7022,1971,"Graduation","Married",76445,1,0,"28/09/2012",2,0,739,81,309,120.5,80,35,2,5,13,6,1,0,0,0,0,0,0,54,1364.5,68.225,0.1,0.05,1.97975903399218,0.543897534678222,1.07065770249828,-1.12274991889446,-2.05509148851142
7943,1975,"PhD","Married",36663,1,0,"25/04/2014",40,0,18,0,6,3,3,5,1,1,3,2,1,0,0,0,0,0,0,50,35,7,0.2,0.2,-0.737837399240598,-0.67156046711699,-0.771238673435235,-0.693296633366018,-1.20077361800433
5272,1965,"Master","Married",53843,0,1,"27/06/2013",64,0,378,0,88,19,4,73,8,5,3,7,4,0,0,0,0,0,0,60,562,35.125,0.5,0.25,-0.560038928519082,1.12914517095542,0.16951761443833,0.84954256906799,1.95871983807786
5453,1956,"Master","Married",90226,0,0,"26/09/2012",26,0,1083,81,556,120.5,81,108,4,7,12,2,1,0,0,0,1,0,0,69,2029.5,88.2391304347826,0.173913043478261,0.0434782608695652,2.50791412252566,1.45398069377937,1.37014534330388,-1.15680634386504,-1.42051345609938
2565,1955,"Master","Divorced",70638,0,0,"01/06/2013",69,0,1016,12,215,16,12,63,4,5,10,3,1,0,1,0,0,0,0,70,1334,70.2105263157895,0.210526315789474,0.0526315789473684,-0.0982302583887847,1.06708130192185,1.13316224294617,-1.07232612395089,-0.938556667126282
800,1960,"Graduation","Together",44512,1,1,"30/08/2013",57,0,23,1,6,0,0,2,1,0,3,4,2,0,0,0,0,0,0,65,32,8,0.25,0.5,-0.859766906042867,-1.18335136398781,-1.25339279034436,0.601824989414117,-0.841172091419418
11092,1961,"Graduation","Married",27116,1,1,"02/03/2014",78,0,12,1,21,2,2,3,2,0,3,7,2,0,0,0,0,0,0,64,41,8.2,0.4,0.4,-0.894280885409733,-1.11655141444497,-1.17703231273397,0.406170045982312,0.181195036722199
5062,1963,"PhD","Married",54072,1,1,"27/07/2013",71,0,35,0,4,0,0,0,2,0,2,8,1,0,0,0,0,0,0,62,39,9.75,0.5,0.25,-0.994388717934964,-1.07698834856558,-1.32988256807329,-0.374987960876254,0.702472059522906
8969,1977,"Graduation","Married",71855,0,1,"16/01/2013",59,0,548,31,422,0,81,28,5,5,11,3,4,0,0,0,0,0,0,48,1110,52.8571428571429,0.238095238095238,0.19047619047619,0.841831396224233,0.919296911036432,1.33729234355297,0.484397645557601,-0.582695760933765
4656,1990,"2n Cycle","Single",51250,1,0,"30/03/2013",28,0,342,32,230,34,32,40,10,5,4,9,5,1,0,0,0,0,0,35,710,37.3684210526316,0.526315789473684,0.263157894736842,0.187332362269528,1.15467545299098,0.534116165979911,1.28173205948836,2.15303887719226
4480,1973,"Master","Married",60432,0,1,"09/03/2014",61,0,365,3,15,4,3,11,7,2,5,6,5,0,0,0,0,0,0,52,401,28.6428571428571,0.5,0.357142857142857,-0.81418453192113,0.0876947402700635,0.282552729342759,1.52242107254829,1.72943557715205
9971,1964,"PhD","Married",65526,0,1,"11/04/2014",22,0,397,19,69,12,0,9,4,4,8,2,1,0,0,0,0,0,0,61,506,31.625,0.25,0.0625,-0.334496231380428,0.556612308651423,0.646489996018859,-1.02928434571326,-0.615572961408179
6729,1988,"Graduation","Single",68655,0,0,"10/08/2012",95,0,456,19,556,75,81,38,4,5,11,3,1,0,0,0,0,0,0,37,1225,61.25,0.2,0.05,1.46226960450773,0.83696275606821,1.09249813785763,-1.10444756536008,-1.10987340686366
1773,1978,"2n Cycle","Married",12393,0,0,"04/12/2012",38,0,5,6,15,11,7,13,2,0,3,9,1,0,0,0,0,0,0,47,57,11.4,0.4,0.2,-0.764088719750503,-1.01811417743682,-0.94439245752552,-0.542499446023007,0.169935953424202
9242,1990,"Graduation","Single",64509,0,0,"17/08/2013",19,0,836,81,556,24,25,77,6,3,9,4,1,1,0,0,0,0,1,35,1599,88.8333333333333,0.333333333333333,0.0555555555555556,1.02745920413632,0.588306303868185,1.15267580175163,-1.00664787948852,0.19541705445505
1764,1975,"Graduation","Single",33955,1,0,"09/08/2013",92,0,100,2,128,23,7,10,5,1,5,8,4,0,0,0,0,0,0,50,270,24.5454545454545,0.454545454545455,0.363636363636364,-0.580647828291106,-0.477049591226283,-0.194823508844622,1.13652069541623,1.08033756617322
6215,1977,"Graduation","Married",31353,1,1,"29/12/2013",24,0,10,0,10,3,1,7,1,1,2,8,2,0,0,0,0,0,1,48,31,7.75,0.25,0.5,-0.961814322859026,-0.917839648042255,-1.46472717186009,0.646909748866668,-0.724655598608576
10099,1984,"Graduation","Married",55434,1,0,"05/10/2013",21,0,238,81,215,120.5,69,76,5,3,13,4,3,0,0,0,0,0,0,41,799.5,38.0714285714286,0.238095238095238,0.142857142857143,1.92319423972808,0.065312201727832,1.40206249204929,0.0113574151227388,-0.576412502898511
5423,1983,"Graduation","Together",28359,1,0,"27/10/2013",35,0,6,0,5,2,1,2,1,0,2,7,1,0,0,0,0,0,0,42,16,5.33333333333333,0.333333333333333,0.333333333333333,-0.953435896549756,-1.14354739430738,-1.37845749935175,-0.206872902367133,-0.351541787669364
940,1987,"Graduation","Single",57100,1,0,"18/05/2014",9,0,158,11,99,15,11,17,3,2,7,3,2,0,0,0,0,0,0,38,311,25.9166666666667,0.25,0.166666666666667,-0.319082483650137,-0.199248086177425,0.22928828270805,-0.345535939693828,-0.685391596055015
3011,1965,"Graduation","Married",69139,0,1,"27/01/2014",23,0,86,12,75,33,15,6,4,1,5,4,1,0,0,0,0,0,0,60,227,22.7,0.4,0.1,-0.238476993230339,-0.466842158745012,-0.109401985398811,-0.852695358403393,0.39328113652188
3298,1956,"Master","Married",52973,0,1,"08/11/2012",92,0,856,0,76,12,9,126.5,9,6,9,8,7,0,0,0,0,0,0,69,1079.5,44.9791666666667,0.375,0.291666666666667,-0.50965447722715,1.67232356409831,1.64553925124421,1.74632570315179,1.35173931298363
8286,1965,"PhD","Together",51717,0,1,"20/08/2013",55,0,98,1,17,0,1,5,3,0,4,7,1,0,1,0,0,0,0,60,122,17.4285714285714,0.428571428571429,0.142857142857143,-0.918950588679544,-0.847880227472231,-0.528163667113969,-0.693952157307492,0.473639891768069
9668,1971,"Graduation","Married",18793,1,0,"12/01/2013",14,0,4,16,20,0,17,20,2,0,4,8,3,0,0,0,0,0,0,54,77,12.8333333333333,0.333333333333333,0.5,-0.63503852576317,-1.18145086202991,-1.00240703512971,1.07789022783713,-0.138901836445548
5120,1982,"2n Cycle","Together",66664,0,0,"25/09/2012",78,0,398,81,447,120.5,81,32,5,7,6,3,1,0,0,0,0,0,0,43,1159.5,64.4166666666667,0.277777777777778,0.0555555555555556,2.23513296338821,1.33058692929064,0.332664027756854,-1.07193618736126,-0.349753731777733
6097,1959,"Graduation","Single",50664,1,1,"16/01/2013",64,0,313,8,104,6,4,126,8,1,6,9,9,0,0,0,0,0,0,66,561,37.4,0.533333333333333,0.6,-0.563031276710978,-0.203846238112372,0.364551443173943,2.59118730359156,2.04020436180488
7019,1963,"Graduation","Together",54414,1,1,"23/01/2013",49,0,109,18,16,24,26,18,3,1,5,4,4,0,0,0,0,0,0,62,211,23.4444444444444,0.333333333333333,0.444444444444444,-0.208437717992354,-0.730402027902954,-0.464827926519763,1.25904004730601,-0.074268401663419
7408,1952,"PhD","Married",54549,0,1,"03/03/2014",8,0,216,2,6,0,0,9,5,1,4,7,2,0,0,0,0,0,0,73,233,23.3,0.5,0.2,-0.917308630484523,-0.39186802854276,-0.273574832846513,-0.0954280793616001,1.2854616998741
8041,1971,"PhD","Widow",47111,0,1,"08/09/2012",35,0,595,71,153,120,81,41,3,2,10,9,6,0,0,0,0,0,0,54,1061,70.7333333333333,0.2,0.4,1.54471284434262,-0.406565848014492,0.753481312708448,1.88494184074291,-0.93200852658283
252,1963,"PhD","Divorced",41003,0,0,"17/03/2013",11,0,123,81,142,71,44,88,6,2,8,6,1,0,0,0,0,0,0,62,549,34.3125,0.375,0.0625,1.14573779427303,-0.114823207208476,0.751752418806009,-0.89741166327412,0.577789116930238
9986,1982,"Graduation","Together",19444,1,0,"22/02/2014",8,0,16,0,23,3,2,10,4,1,2,7,3,0,0,0,0,0,1,43,54,7.71428571428571,0.571428571428571,0.428571428571429,-0.877466155557374,-0.670280218254895,-1.09433400961165,0.927753870058926,1.17781842161363
3276,1976,"2n Cycle","Together",36301,1,0,"25/10/2013",53,0,11,12,35,3,5,12,3,0,3,7,1,0,0,0,0,0,0,49,78,13,0.5,0.166666666666667,-0.715606315276939,-0.940775773804342,-0.856178491229693,-0.608690401660158,0.856405673162922
3859,1947,"PhD","Together",73059,0,1,"31/08/2013",36,0,410,81,420,0,81,71,9,3,13,4,1,0,0,0,0,0,0,78,1063,42.52,0.36,0.04,1.35512596761473,0.615778008927203,2.01731750278977,-0.953277303670494,0.914389240567198
3570,1969,"PhD","Together",42731,1,0,"21/10/2013",64,0,159,2,51,6,2,24,4,1,5,5,3,0,0,0,0,0,0,56,244,24.4,0.4,0.3,-0.709180102753992,-0.493038082626128,-0.224276594687476,0.508453881674465,0.493910268802807
3783,1959,"PhD","Married",52854,1,1,"24/03/2014",43,0,105,0,10,0,1,0,2,1,4,5,2,0,0,0,0,0,0,66,116,16.5714285714286,0.285714285714286,0.285714285714286,-0.872912269044548,-0.658996039256571,-0.636299463054783,0.016608966722056,-0.499494894267562
10207,1978,"Graduation","Together",22775,1,0,"19/06/2013",40,0,5,1,8,0,0,1,1,0,2,8,1,0,0,0,0,0,0,47,15,5,0.333333333333333,0.333333333333333,-1.00236043251853,-1.14700136745179,-1.38594111792605,-0.194346218263155,-0.326026857189963
10906,1948,"PhD","Together",46681,0,2,"08/10/2013",52,0,269,15,69,15,19,38,4,6,4,5,2,0,0,0,0,0,0,77,425,30.3571428571429,0.285714285714286,0.142857142857143,-0.243571429836301,1.0445782618691,-0.142659838259269,-0.381584623144521,-0.214943308305015
3427,1955,"PhD","Married",59821,0,1,"12/04/2013",11,0,629,0,70,0,0,35,11,2,7,8,6,0,0,0,0,0,0,70,734,36.7,0.55,0.3,-0.910696742196572,0.448085926587862,1.19772525682849,1.79931468696836,2.17824400608591
5209,1954,"Graduation","Divorced",50002,0,1,"17/06/2013",21,0,443,5,71,21,16,82,8,2,7,7,2,0,0,0,0,0,0,71,638,37.5294117647059,0.470588235294118,0.117647058823529,-0.388805956789131,0.302623647429931,0.932724355649647,-0.278983042186628,1.66771554469684
10711,1945,"Graduation","Married",69755,0,0,"02/10/2013",23,0,217,77,373,111,23,93,3,6,12,1,1,0,0,0,0,0,0,80,894,42.5714285714286,0.142857142857143,0.0476190476190476,1.76437764413716,0.882014567986325,1.07903181769185,-1.14090625237625,-1.73374583289134
10785,1969,"Graduation","Married",44078,1,1,"19/06/2014",17,0,24,1,10,2,0,4,2,0,3,5,2,0,0,0,0,0,0,56,41,8.2,0.4,0.4,-0.852726258432057,-1.10323141533022,-1.15677060926623,0.381477941309911,0.132071391701339
2814,1976,"Master","Together",30560,1,0,"27/06/2013",6,0,9,1,5,4,5,7,1,0,3,7,1,0,0,0,0,0,0,49,31,7.75,0.25,0.25,-0.890780179896035,-1.04692802185315,-0.951601739030842,-0.467411290089532,-0.801226272193332
6866,1969,"Master","Together",35924,1,1,"23/03/2014",56,0,8,0,14,2,3,7,1,0,3,5,1,0,0,0,0,0,0,56,34,8.5,0.25,0.25,-0.852712485315436,-1.02894512709103,-0.935002934937954,-0.493345146463039,-0.851545300499586
1665,1964,"PhD","Divorced",64140,0,2,"23/09/2013",71,0,1225,0,61,0,15,126.5,2,5,6,5,5,1,0,1,0,1,1,61,1427.5,109.807692307692,0.153846153846154,0.384615384615385,-0.548176888344185,0.812947051237706,0.124623508520738,1.39509532319641,-1.30226599174076
6575,1981,"Graduation","Together",56386,1,1,"27/10/2012",51,0,230,48,214,13,32,75,9,1,7,9,8,0,0,0,0,0,0,44,612,36,0.529411764705882,0.470588235294118,0.190837098771273,-0.151654358408978,0.823652685241731,2.2999679969027,2.1826319125319
3829,1979,"Basic","Together",24594,1,0,"10/12/2013",94,0,1,3,6,10,0,9,1,0,3,5,1,0,0,0,0,0,0,46,29,7.25,0.25,0.25,-0.798787799881062,-1.03958458209067,-0.939456645440411,-0.49276290770092,-0.852666987342233
3091,1981,"2n Cycle","Together",75774,1,0,"02/05/2014",27,0,340,21,134,120.5,14,56,7,5,8,4,1,0,0,0,0,0,0,44,685.5,34.275,0.35,0.05,0.709532944799841,0.994073258220375,0.948482529511109,-0.964133780513203,0.560958389202973
10141,1960,"Master","Divorced",39228,0,0,"10/05/2013",1,0,7,1,6,0,3,3,0,0,3,4,1,0,0,0,0,0,0,65,20,6.66666666666667,0,0.333333333333333,-0.8831336890722,-1.03393956752509,-0.833228832926832,-0.347951002652302,-2.30066971157149
5177,1974,"Master","Married",58494,0,1,"12/12/2013",56,0,298,7,68,4,0,19,6,2,6,6,2,0,0,0,0,0,0,51,396,28.2857142857143,0.428571428571429,0.142857142857143,-0.698149423720178,0.0847495288438054,0.410723918484464,-0.275665223156121,1.01724025435573
7005,1981,"Graduation","Single",58684,0,0,"16/06/2014",71,0,479,35,179,28,7,85,5,3,12,2,1,0,1,0,0,0,0,44,813,40.65,0.25,0.05,0.256320604444162,0.370601510525814,1.47950126794745,-1.02930943885241,-0.555631602418639
6409,1967,"Graduation","Divorced",57136,0,0,"18/05/2013",18,0,267,81,556,34,12,126.5,7,5,7,6,1,0,0,0,0,0,1,58,1076.5,56.6578947368421,0.368421052631579,0.0526315789473684,1.07442795787842,1.08704391125609,0.775559019262735,-0.948776708105349,0.706955879962497
7485,1950,"PhD","Widow",56551,1,1,"07/05/2014",48,0,67,4,32,17,2,16,2,1,4,4,3,0,0,0,0,0,0,75,138,19.7142857142857,0.285714285714286,0.428571428571429,-0.616370253886934,-0.755320121451933,-0.79113445411072,0.800129954186621,-0.501823517986022
8079,1982,"Graduation","Married",22448,1,0,"26/02/2014",86,0,3,1,8,23,2,18,2,1,3,3,3,0,0,0,0,0,0,43,55,9.16666666666667,0.333333333333333,0.5,-0.580415805566976,-0.846541580952889,-1.14703113227016,1.00815874816193,-0.245160901887377
8395,1961,"Graduation","Single",82014,0,0,"20/08/2012",48,0,980,37,265,35,81,31,3,6,12,6,1,0,0,0,0,0,1,64,1429,68.0476190476191,0.142857142857143,0.0476190476190476,0.896249690380094,1.08713347809012,1.26178937943899,-1.09658629528826,-1.60327428315728
10352,1963,"Graduation","Widow",34213,1,1,"07/09/2012",2,0,50,4,28,6,3,26,3,1,2,9,3,0,0,0,0,0,1,62,117,19.5,0.5,0.5,-0.808822360410458,-0.828342270293276,-1.40244972763115,1.13029655855432,0.963203474804879
4931,1977,"Graduation","Together",157146,0,0,"29/04/2013",13,0,1,0,556,2,1,1,0,28,0,1,0,0,0,0,0,0,0,48,561,20.0357142857143,0,0,-0.0624617975265332,1.87109794939949,-1.08866663351599,-1.8202472414758,-2.63673374846022
13,1947,"PhD","Widow",25358,0,1,"22/07/2013",57,0,19,0,5,0,0,8,1,0,3,6,2,0,0,0,0,0,0,78,32,8,0.25,0.5,-0.933173037479374,-1.19126974005816,-1.26925780916365,0.628671888635296,-0.788881939527555
1834,1978,"Master","Single",35544,1,0,"08/03/2014",77,0,30,5,23,4,1,4,2,0,3,7,1,0,0,0,0,0,0,47,67,13.4,0.4,0.2,-0.854284829038895,-0.991174884433076,-0.927701076915377,-0.55727740909357,0.146246130903379
2285,1954,"Master","Together",36634,0,1,"28/05/2013",0,0,213,9,76,4,3,30,5,2,5,7,3,0,0,0,0,0,0,71,335,27.9166666666667,0.416666666666667,0.25,-0.672488009428136,-0.0822849120605308,-0.0126762082639575,0.406017363199225,0.822653138407669
2295,1954,"PhD","Married",62670,0,1,"02/02/2014",57,0,539,30,92,80,46,38,5,3,13,3,1,0,0,0,0,0,0,71,825,39.2857142857143,0.238095238095238,0.0476190476190476,0.758157782362055,0.270411178779327,1.4748385231777,-1.0351525650443,-0.609724096613735
1378,1972,"2n Cycle","Together",50334,0,1,"24/07/2013",24,0,284,16,160,84,16,126.5,7,4,6,6,6,0,0,0,0,0,0,53,686.5,40.3823529411765,0.411764705882353,0.352941176470588,0.380296249546493,0.664317661864805,0.568577568104115,1.8671303526389,1.18384263157736
2781,1981,"Graduation","Single",72066,0,0,"23/06/2014",55,0,1003,34,536,120.5,51,34,4,6,6,2,1,0,0,1,1,0,1,44,1778.5,111.15625,0.25,0.0625,1.51437082775318,1.30144457828874,0.380823934343329,-1.10886167774523,-0.711814725529313
1165,1958,"PhD","Single",50729,1,1,"02/05/2013",62,0,239,13,143,45,4,52,6,2,7,6,9,0,0,0,0,0,0,67,496,33.0666666666667,0.4,0.6,-0.176254946772285,-0.157040536062369,0.227029480218124,2.48527538424233,0.926707127081883
1404,1968,"Graduation","Together",34916,2,0,"15/05/2013",89,0,51,23,82,33,0,42,5,1,3,9,4,0,0,0,0,0,0,57,231,25.6666666666667,0.555555555555556,0.444444444444444,-0.393740780702789,-0.585653567348743,-0.70148956025859,1.38505660353174,1.39779185291906
6457,1976,"Graduation","Divorced",64892,0,1,"29/05/2014",77,0,527,24,230,32,24,65,6,4,12,4,2,0,0,0,0,0,0,49,902,41,0.272727272727273,0.0909090909090909,0.30477081584538,0.736644064990273,1.60940341975272,-0.492344508611311,-0.176394222688719
2639,1966,"Graduation","Single",43602,1,1,"10/01/2014",45,0,19,5,12,10,3,19,3,1,2,6,3,0,0,0,0,0,0,59,68,11.3333333333333,0.5,0.5,-0.719583364239749,-0.839864690723364,-1.39728584669384,1.10547350108592,0.912702925841865
8299,1989,"PhD","Single",33996,0,0,"11/09/2013",46,0,40,2,15,8,0,6,1,1,3,4,1,0,0,0,0,0,0,36,71,14.2,0.2,0.2,-0.775929253338151,-0.674374851394291,-0.783590943432284,-0.669359587908728,-1.15268262980997
6437,1985,"2n Cycle","Single",41473,1,0,"19/06/2013",80,0,21,8,20,15,3,9,2,0,3,7,1,0,0,0,0,0,0,40,76,15.2,0.4,0.2,-0.721188472173587,-1.00876318023894,-0.934479339614212,-0.557077441135318,0.142330236911913
6912,1967,"PhD","Married",63246,0,2,"20/08/2013",60,0,593,30,91,29,22,7,6,3,12,4,1,0,0,0,0,0,0,58,772,36.7619047619048,0.285714285714286,0.0476190476190476,0.0736077180470814,0.415658612750489,1.61009695776864,-0.992112482289581,-0.0993791139120553
7327,1959,"PhD","Married",36732,1,1,"29/12/2013",71,0,21,5,3,10,1,7,1,1,4,2,3,0,0,0,0,0,0,66,47,7.83333333333333,0.166666666666667,0.5,-0.647128393844576,-0.849269594140628,-0.892775944413506,0.93521062105408,-1.34995714471417
5299,1970,"PhD","Married",69084,1,0,"19/11/2013",43,0,1181,81,199,39,30,30,7,3,13,8,2,0,0,0,0,0,0,55,1560,67.8260869565217,0.304347826086957,0.0869565217391304,0.631101022485591,0.558565412259223,1.8697100506484,-0.445206258301484,0.307851301084321
4127,1967,"PhD","Married",77766,0,1,"22/02/2013",97,0,1004,59,265,115,59,27,11,10,11,6,2,1,0,0,0,0,1,58,1529,47.78125,0.34375,0.0625,1.53121123426162,2.37841185749478,1.84826096109093,-0.525548140572387,0.742093368648789
8143,1985,"PhD","Single",37929,0,0,"30/07/2013",49,0,202,2,46,3,2,10,4,2,5,7,2,0,1,0,1,0,1,40,265,24.0909090909091,0.363636363636364,0.181818181818182,-0.811472890753808,-0.135780690718107,-0.0975549921867666,-0.205240639318068,0.308830431435182
1964,1951,"Graduation","Together",86610,0,0,"05/09/2013",66,0,446,81,556,33,81,53,5,6,6,2,1,0,0,0,0,0,0,74,1250,73.5294117647059,0.294117647058824,0.0588235294117647,1.74154582479592,1.17033129676859,0.395725199239665,-1.06850213364094,-0.251205645158668
3690,1986,"Master","Married",80141,0,0,"11/01/2013",20,0,1184,81,556,52,40,40,7,4,10,6,1,0,0,1,0,0,1,39,1953,93,0.333333333333333,0.0476190476190476,1.26860130799856,0.943890832536362,1.46621904335377,-0.998072100883746,0.38308702082083
3433,1955,"2n Cycle","Married",72635,0,0,"03/06/2013",54,0,390,22,323,104,35,107,6,8,6,3,1,0,0,0,1,0,0,70,981,49.05,0.3,0.05,1.12677658062639,1.84757446523308,0.490496339128609,-1.03413668469042,0.0325420825354601
3389,1970,"Graduation","Married",69016,0,1,"22/11/2012",61,0,726,53,363,120.5,81,126.5,8,9,13,5,4,0,0,0,0,0,0,55,1470,49,0.266666666666667,0.133333333333333,2.02861993835181,2.26814654908715,1.95450911813542,0.407323574410021,0.112104269489583
4712,1991,"2n Cycle","Together",20193,0,0,"28/11/2012",18,0,8,8,22,24,11,9,1,1,4,4,1,0,0,0,0,0,0,34,82,13.6666666666667,0.166666666666667,0.166666666666667,-0.471112259368615,-0.686268754551545,-0.545506213705577,-0.772690149830047,-1.37126717774882
1170,1975,"Graduation","Married",27573,1,0,"25/03/2013",45,0,50,15,110,39,15,15,5,1,4,8,4,0,0,0,0,0,0,50,244,24.4,0.5,0.4,-0.275155366728064,-0.580512428311805,-0.496065729608843,1.25174266593551,1.33746024190109
6347,1979,"Basic","Single",15862,1,0,"27/06/2013",26,0,1,1,4,11,9,10,1,0,3,8,1,0,0,0,0,0,0,46,36,9,0.25,0.25,-0.833164804422693,-1.06417097201281,-0.965090342348376,-0.454581664697786,-0.77845913424036
4065,1976,"PhD","Married",49544,1,0,"12/02/2013",0,0,308,0,73,0,0,23,5,1,8,7,2,0,0,0,0,0,0,49,404,28.8571428571429,0.357142857142857,0.142857142857143,-0.817174201848254,-0.264251037805146,0.657641600311403,-0.289384174472126,0.403180506923422
8230,1980,"Graduation","Married",33228,1,0,"23/01/2014",28,0,22,2,31,7,4,5,2,0,3,7,1,0,0,0,0,0,0,45,71,14.2,0.4,0.2,-0.821587558759931,-0.99242525934925,-0.93200736754877,-0.557747415476575,0.1449706444174
1215,1978,"Graduation","Together",70440,0,0,"08/10/2013",49,0,690,81,499,76,81,88,5,10,7,3,1,0,0,0,1,0,0,47,1515,68.8636363636364,0.227272727272727,0.0454545454545455,2.06455392784356,2.05712615077586,0.619199627240465,-1.11621491135259,-0.700004303081857
5939,1971,"Graduation","Together",38232,1,1,"17/01/2014",84,0,43,5,28,7,6,33,3,1,3,5,4,0,0,0,0,0,0,54,122,17.4285714285714,0.428571428571429,0.571428571428571,-0.647883373625217,-0.81534933251847,-1.14056902595413,1.66598396718491,0.525156162292
